id,phone_sequence
majc0_sx205,HClClwcFBcLMAMnrwLHAIrJUJcCDIbeBarIrLAMAJLHAlHMrcnLALMkurwLMtAPFBFcLhlBsnsLunFQIrCICcwDCmcrFSaIrImrKJKJiJ
majc0_sx25,HataSaFBDCBwCDCBCBaBGsnrUJUJUHBFQLCDwFBsywCDrbrnrIrKJ
majc0_sx295,HlhwsyJtLAtbnarIaBFBLAcFcCmCwUJLMtIcCSaIaBaBLvLvLvbgbQarIgsEDCDLKtMtIrLClDyLmwsEmDwnwLHMtIwsPywPwLDALcLr
majc0_sx385,vlMwywUKiKFBFLhQrtJcnFBLHMHLBLsMlnbnmnwUwtwLSIrLhrcLAnwbDrDLr
mbdg0_si1463,SwLAvsbnwnDCvceBSaSBngrQIBQIrICbLAJMwCBagwUJwLiUJwLAMJzLHnbnwnLMuwLhkwPQIcaegsyTywCD
mbdg0_si2093,vHyvuywlwnDcatrIrLmuvwyDUwcncBCcCDCwbJLMkwDClDwcDLmlcwclcSBngnLlwrLSwLMiMKLtCBwUJUJUJtLhcAagcDwDLlwPDCDPDPUTywywnbUJLMwrwLEy
mbdg0_si833,HLSlcBnsnbnwbJLHIrJKJBcDCDCBSBJwnwFBUBJKUJULHCwDLKiKAwnb
mbdg0_sx113,rLAlcCBcbcJLAkwsPQmrIrnbncbcLQLkwLDCwgDwJUJLAuCPwLuHtIwyLurLhbnLALrLr
mbdg0_sx203,MlwLAvaJUBSByDbwDLDlwLmwLhrIcLHLSBSBywLMlAwKraIrLA
mbdg0_sx23,lcBcwULDCyPyUwsKMwCDCUJtHAHarICcaDCDCDCcagsULCarIrLQCQhcBSBFJLBw
mbdg0_sx293,MLyLtLtLHtABSByUKJMJLMJMJMsLANtlwJLMkrIrIyLMAswcLhBLHABavHaMLlMlclLlwLAHAtByEDyTrKJKiKtLMrCsysy
mbdg0_sx383,HlwLAaIcIrLlLHAwLAHAtvNABsyDEDrKAwbCcCLHtHtlwPCPDLmuararLhHhaSIrIybnwbDCcaSFBSIrIagcLD
mbns0_si1220,lswyaBJBFSBacaDCBcDysywLHIrbnJLlMlMyKzKzwDUJUJMwLvAKMTPTwrLUMTMwy
mbns0_si1850,lcOQLuAuPwLDlDCaIrFcOLMyTPCIacLhBaSGsrsgwyr
mbns0_si590,lHIrwLzPwUJLMJcAcDBFBUJUJcDCDtKMsnrwswUJUBcIacCLlhlcCFJLAMaeaeCcDCcncbcLNULHlwcLUcQLQtQHIrQCIrcLtALAHIaeIaBcJwywyDEDEDLJ
mbns0_sx140,lHbsgsLuCrLuAcFBLMiMitIFcBLHvIaeDcLAJarIrIacagcDyPQCwPDCDByLklklwUJLAMKIPwLhwLMwLl
mbns0_sx230,lhcBageByPSBsyvywrLHlHcmLmIbKCFaFBSaBSBagagwUBaBSBGBGbgnbnrLJUJ
mbns0_sx320,HlwDmwyrJwDPBwLuysagagagagabLhSDCwyswDcacacLHhHyPyScwcLlMwPwDCSaBFLAHwyEDEDEDLkMHwUJLMUcwDLJ
mbns0_sx410,AInswLDLhcagwUJtIrnrKzKMLlDwDwPFcLATyLiJtLSyLlMwsywDCDbaIDwyEDwDE
mbns0_sx50,AbLmwJLtKIaCJtwswLuATyLAkwDcaCwLAbnbcLlLhlhnbLAJAJULMDlwLuABcwbLlcLHSBFBSaQIr
mbwm0_si1304,wTwPSCPwUJUzJwLAJLHlHhcFBFPDwUJLzMUPBcvaeaeaeFacQLhHhcBFcBacJULDLkhyLuwnbnKiJKLziKwmnsrsr
mbwm0_si1934,vLBLSBSGsrsUmPwFBFSaeBFBc
mbwm0_si674,lcCLlwJwUJULCDClwPwUJLlHhHknsnLHMvQwmPrLAMlAnsnwLHwLAiJLlHuIrysbnwDCDLMJUJLJLlMnrLQIyPyPSacDPwUJLlMcLhywLHrLrLMlMlwUJLHMvlwD
mbwm0_sx134,MwUJKJKJnwCLQhrwDzwbgwDwyESLSrCDCcgnKJLvCcacDLJULUJwUJLlHlkbnbwDLDwDCgbwcCwyLE
mbwm0_sx224,vMvHbFcQLumwyPLmyKrwDCDEDLkmrwDCLMJ
mbwm0_sx314,tJtJLHAywLHhHhBSrCSaIrLziKzbnbnwDrwKJlrLuhywLDCDwnmFwDysyLDLMtMAIrSFnFBFBtr
mbwm0_sx404,HharLCLhrDCPEPELHkDvHvHsywLHrIrwDNBHcBSByLDUJwcDCDlDlwcCLhkwyLDLhcnagaDCtQcarar
mbwm0_sx44,HhHbJLMAwLHtQFaFLALAMwDLhmywDwDrLAMAwyvMQHswmCyEDLJiJLHhHAHtarIrIrLv
mcsh0_si1549,TDTyFaBFJKzwmwFcFQBSBcwLmDBCyLkPBcgcnLMwLDLrLt
mcsh0_si2179,CSCgbCcQlmwrDmnrQrISBSaLMJtLCDCswsyvAMwD
mcsh0_si919,AacgacacLQlywJUJKJKtBFBsyPlmwcLCLhIgsLQhcBLHvIsnrvbnULDCDwDywnwLzncnJziLCSCSCcLziJKJLMwcDCsLyLMwPQlwPrDwPyPUJwLzMzMzPSPSGsKzKwDLJU
mcsh0_sx109,vKzKyKJKJKtSBncLMkMwDJiJLhrIaIgsyEDwnvrInsyELAaFSaFCDlBwUJKJLMHuyLMJKMtSGSBaFBFBLHc
mcsh0_sx19,vaFhFBFDSBFPFCcFDCBcFcCQDwJKJUFQBISrLAMnDFaBatMcDLuhytBSBnwcDCDwUJzMzwyDyvyMLMk
mcsh0_sx199,TyncDSPEPCDtLiKiMwFQImQrDKzMwPmwQCQCQCSaGSGsmLmysysLMiMKJLhHhFPSPywKzrLAMPLAMwDLDLMsyLzvzywUJKJLJzwvlUwUyUwPmDlwUJ
mcsh0_sx289,SncQlQlcrLHtIPtLCLuBacBFBSBagabKzKzwPwUzUznrQIrIsyTPyPUJltAHcBFSBcwDJUJybecbmDaFSFBvHBLJBaA
mcsh0_sx379,wLHsbncDCSEDELmTuysPQwUKzLvuvQICIgsQmywDBSBgcncnJUwDJUcaFcFDLtNtlcBrUzLzyDyUJKJMkMk
mdlf0_si1583,tISGScCDJiKtIbgmgnILABFSBPwUcFDCbDScUrIrcLAMIcsPCSCwDLkmwsyKiKzrwrwrCDCLC
mdlf0_si2213,JLJcFCECLCSBcnLmyScQtDyvDcFBFQBagsJUJUJUwPwPUJU
mdlf0_si953,lvLHvmtwUJLlMlcaIrnwDUwQMvIbnLMJMvPCIyPUwPDCPUJtrIrcLHIrJwPwUJLUTMwyDUJaFSaFBFDwDkDwnrDIQmcnwJLlJMwLumwywPsyKwDCDCDCDLJUJ
mdlf0_sx143,lcwJbeacDCDCDcFQLzMzwDmrQtIrUzLhTPCPBJULAMAuwyrwLkhlhybrbDLHMtFSaFB
mdlf0_sx233,vLvLtMAHageFBSGsbwDyJtIyPSswDCyDBwUJbswDQDtJnrwrDEDEyE
mdlf0_sx323,lLCLkhklcFctaeFcLHAIrQInwDwDLklwnFcCtIFDCvaeFaFaIagnwQmyDFaICDtHMeagrCDCLECE
mdlf0_sx413,lMbtMvtvysyKJULSyLmTyKDymwcBLHtJHBABaSGBswDLJULAMarIrtJIPCbLtiLMrKJLAHMrLr
mdlf0_sx53,yTyPQlwDmwUJcCDCLhBcDQBQhBLAMnbnrwyPBSnrIyLAMvwDLMsyDUJUJLlJcFcDCLSCSBSFBSBJU
mdls0_si1628,MltlwUJULlCgsvwbnQmQBngwLzMiKrvTywDUQtaSaFcQDLHMAMvwswCQSCwnmwDmcLlUJUJcFaFLuHSBSBsy
mdls0_si2258,TyPBnwnDmacCvCaIsyPSLSaIDmyTyBcBLQt
mdls0_si998,lzuwnLlHsyLNtMtJIagbnQLtLlJtMaBamBDbwbD
mdls0_sx188,tLvLvQAuBFBatNtQNtcFrIagbnJMyncDCBwnFBwsmnLmlmwsLMAJLHlwnDLJUJcwLAMAMbebeveavea
mdls0_sx278,HMuwPQtIFcFcFmBcsrsyswULHAMnJLMwsyLzKMAysLAMnsyKzLSBSBysyIPQCIyLkMJNJtMcBSBSaBJMJLtKMKyLzKzIyarImIBcB
mdls0_sx368,SHBFaGsGwsJMLMAMacatJLlMUwsPQDmysymTywywLhHBgbgLuHBcacBcFcFcFNtJMJLMULhyLHMAcDCLHMtlMByPwyDByBynBwLHwnwycLHM
mdls0_sx8,vSASgsybnBaFSaIsyFBFBFLSBSrIrJcwFBGBsybagbmeacaDCQDQLJ
mdls0_sx98,AzbnbnJlJlwLASBnbnbnJKJKLizKMwDwtJQcDmBybLUJMir
mdvc0_si2174,ALvgvAaCvHvLgAvtKiKMbnacmnFaLHJLrLrLvAvAyUJwnsngLDkLkerLr
mdvc0_si2196,vHcLHIrtIbgbsKMwDcncLhHIaDCDCDCmywUJMUJLuAuwLDwnsEsDbnwEDCcLAMAvMbcDCDCwgUDCagbgDcSBSBcUJUcwcDLAMwLhyJLDsyUJLMwnbnbnbnbLHMLDLD
mdvc0_si936,vHFBSBagDwysyEDwbDAaBQDBlwLMJKtMyJUJLlCDCsyLMnsLAMAsyTyrIaIaICSFSaSaIr
mdvc0_sx126,vHcaIrmrtMwKMicFBSaBSBSISbwDwLMvHcFBaBSBcLzwDLDkUMJUMrLmywUJUJtIrISIywywFB
mdvc0_sx216,tlJcwJLDCaBLhBFSBGgwLHlcwcLMcSaIaICaBaDCDkcgaDvavavcFBFcBLA
mdvc0_sx306,HcnaLiKMTwFcUJUJcwDwcQtKTyPSPBLSPBFLhyLAvcgBaBCDPDLzizKAybnbDaeaIBLJLJ
mdvc0_sx36,aAFaBSBwLQlwcCBaBFBJLMJwLAtaBLHBFsKJyUBHaHaImInwJLULlcLMAbsEDLHaLHAMTukyPSBnsnrIrLmwyA
mdvc0_sx396,lNJwtMtwswKMLlHhMyLuybDcLMtJcByLMtIbgbDbgnLASBSBSycaBaDlcwcJUJrIrtcwJwcwcQUlLlwJULCBaBFBsysLAiy
mers0_si1019,hQbncCPCmPDLlmyPwLMwPLQhwLAMvIbrbCDLuMIrIyLvSHSIrtIrLMzKPTPwcULHMAFcFLCIrCDCLUJUJUJU
mers0_si1649,wmwLMJctIcaICIbeacmLmhwsyzAyLvLvTyTywDbeaegeaFB
mers0_si497,lMlwUJLHhHtBSgGgsLlwUBSaSaSgecCDCLiJLlHlcLHMecaLlwJLHlMcFBaSBagsgLHlwLiKizywFBFBSBkzrPrwcCDLkDkLrLwLbwAbsbnbCDLkmrarIrLknwLAIrLkhwnwQhbgbLMJUwrgDcD
mers0_sx119,lcwCDCwrwJLAtIaFBLASFcwUzIrIrywLMAIbnLtLlMwLHwLScLtJcDCcCLHaBaBcLzkzy
mers0_sx209,CuCLCIgaLAtFBLuAvAHtaFBSBSBcIFwrwLlHlwcLhnLkIrCDmSaBaBDBDLHCBSBcQLAHtIrIrIrgbrbeIFgaCDCLULJUAUA
mers0_sx29,vkMbcLhDwLuQIrswLHMkwLHMHMHwLAMAwcLHAMbraLAwcLHLHkMAwLHMvAMnsPwFcFCDJUJU
mers0_sx299,iKizKwsPmIwsDPyLuArAIrIswCPCDCDwLvwUwLHMHaLHhHhwFBFSIarIracamagmICrcCuhBSaCDCvrveFBFaFBFaSGSBsyELD
mers0_sx389,lCQhmsbegecDwcLhwswLuyvyvbeaIaJLTlLyTuDwnDnrIrIwcCLCFaFBFLALAMAvHMbwcaLMIyLUJMJMnbgbgbgwLkwkrkLk
mgjf0_si1901,tLlMtMLvmtAhFSaIrIQCrDLQHIyUJUJLHtBGsLmMwLAtHIabcQJAMJLMwLCmIPQwyDywswrQLSBgLuALBSIsrwLJUJ
mgjf0_si641,JLJLtLAcLtAtHBcncQIrcBSBgBGgwLMJaFBCDJtIrAcFQcrBSBwLASaFaSaGaIrswEyLvELDLtMAMKIrIbgbngLzyLJaBCDELJLQlHQcFBFQmQcBLMPCDCDInFBcLQMirQCrbmnrwrLMLyLyM
mgjf0_si776,MwDagcabLiMIagGIsyTCaIrDLJMTPyLMbgsLMvLAMDLD
mgjf0_sx101,MLtLtLtLtLMAwDrCmImrIrDwDLDziKPywFCLMwDEDELkMnLHArIyswLkMrLABgbJKJKIrCDJKJziKtIrIaBvaBcmDwnsyJUJU
mgjf0_sx11,vTySaFBagbeBaIsnrcBagbrwrLD
mgjf0_sx191,SwUtNJMULMKIaBaBtNtcFcDmDybnLvAiwPyUzUPwsKADUwcQLSaSaSaIDrJMJ
mgjf0_sx281,HMLtLAtIyswDLiMiMKMHIrwrwrKyKLHBsLHMAMbsnLuALSHSwLtLHhHysLzMLHthSaBJtIrIbeaeSaIrKJUM
mgjf0_sx371,MLtLrLrLSIbsgLDCDbeaCsDmbnabcbcLHhHyLmwLhQnJLJMbagcCrLtHrLhwPwUMUwUJLvICIrLkzrLJKJKJUJ
mglb0_si1534,DwUwLhwLAMAwnFcUcLCcgcgbcJtBaFBQBQcDCHCBgwbDCncnUJLNlJlJwcLlwvsvnrnrLuIrFcUcCBgbKtMtwsyJ
mglb0_si2164,MwsLAwnwQTywUJUJcacFBJtNLNltNlnbwD
mglb0_si904,vLvTyLlHhHvywLmkwsyvwswLkwyCLuAIbnbLkwUJrInrFIrIFcLuAMAIAbLAJLAwywywCwDLkzkwLzvTyTyPFcLukuybnDCLhcBFBFBFB
mglb0_sx184,lLlhwLAMnbnLJMJLCDybeaBaBaBSwywUJUJMUMHrLiMULHhagsyTywrIrgwUJUJU
mglb0_sx274,AcASBwcQtLSBPcUJwPwLMLHhcFBlBFBcLzTwrIywPwUJULQhcJcacacgcaDvgwrKzKAKizk
mglb0_sx364,vTyLziKwDLkMtJcgbgbwnCBywDLyLAMAnwcCBaBcJLAuhFBcDLUJcmrwLrPSLQScLQlMIwcLhIrswLlMkncaDcQDCwsyTvTyPyTyEDEUJwUJULJMJcDLhHaIrIrLHLk
mglb0_sx4,izywysysEDCDCwsyrDCSaFcCLChCBgcDLDwywLhcFcSaSILMAvAwyECDCDveaIgrwLkw
mglb0_sx94,yTLTywcDwJLJUJwPUQBFcFBtLAuacaCwCDLCLULAMAMwbwDLkyUJLizKMIyLJMJUJ
mgwt0_si1539,tLtJtJwswJLJLHvAvHaFBDCSFQCLkHvwbnwnCDCDbUyKUKJLhlHnbsbsLvuTrLztLSBSaIararIrLkMwz
mgwt0_si2169,JUvJLvMLvLvLvLHlcLMJLMHwsnrULUzLhlhwswUJwLtLtLtMyLiKizIabeaIswEDCDCBgLuAuIrIsysyELDLkuMIbIbagacDCLAJUJLHvbvmvrILmkurIagaDCDLvuAvrIrPFDFacCDLCLD
mgwt0_si909,HMJUJLHMAMAcCDCDLHaFBFBJMKrIyPTrIyLHMvbgbnrIrCwnDLDkwnwLHJwLAtJLsAlAyLtIagbgbgbLQlwPBDwPwPcDCDUJUaBaDCDCgIrvaIgsUJUJcDLE
mgwt0_sx189,HLMkMwUJLAMIrIFBsywnbnwQLQIyKtJtJtagbeaeIrIywsmQwBwsmwLHMHcCagbLuagamwnwLJLJA
mgwt0_sx279,vwLbebeBcwUJUwUJUwcLhlwBwLMAvyLMDSrLSBSwLHAHMbaegaCLiJwPwcLhlHAwrwrQltlwsKzKzwDLtLNLtLtLTDhDwswUDcFBcLAwLSrIrwLlwyswysyvy
mgwt0_sx369,ClSCDLhbagaeaDLCcCLHMHvsywLhHrIrLmlwFcFBLtHwcLlklcFBwQhyECDCIwPcCDCDCLDTyrIaBLJULULJ
mgwt0_sx9,JLtLtLtLtLlSBSBSvSrnrIrSarIryPwPcSBSBSBgbeBcSFLSByPSCrIFSBsy
mgwt0_sx99,CDymywsyQcBaJUJcgbmySwULhwsyJLHMaDabvgbnrIbrILAyUJUJUJLA
mjar0_si1988,vHaBFUwUJLMIgLMATyPBQtBaBSrQtMtKsnrCLC
mjar0_si2247,SLSwyLAtMDwJcwcDCPByTwrKswnwcCLP
mjar0_si728,HcHAaBFcLJtJtyswbaLHBUJUJcwPrDyDwJUMrIFcLHMtMtIrILMAtaBFBFBQLCnbnbDnwQLJLJLtLHMrIswDyDneceCPCvCDIvCwDywELASFSBFBFB
mjar0_sx188,vABSaSatMUrIgwUlUNlywncDCPBcCwnLDlwLlkwmwngLzMALhHcbCDtJwLAHAMvaeFaBcCDCw
mjar0_sx278,HMwtIrIrIrwcLQlQlOwrIswUJzLHlHIrwJLMukyKzKzKMysAyAyvTywLHAsyKzwDCBswsTrIyLJcSBSaBJMULAMkMIyLzizizTwrDcFBE
mjar0_sx368,HhchaIysUJUJLAebeagbJMJLMHwDyDyDLkwswLCLhBgbLAcFBFcULMkwLhyLlMcCELDLHtJtNMsyBynBwLkuywnbnwnDyPw
mjar0_sx8,SBSgsyTycBrSrIyFQIrJKzwBsybgsLDncFeCDCDLUJ
mjar0_sx98,AMuznbJlwLALAHSGIKiMwDtAtIFCDyDybnwDLJKrwCQ
mjfc0_si1033,lDwtJtLlkMarLAMwsywECDLlklwywSwLQhkBPwUzUJMIrLr
mjfc0_si1663,vLvTlTwyLNLtJnaFcaLDwvATyKUJKJMJMFaFcLHvAnFBtwsUKJUJwvmnmvmFcSBwDCDmwFcaFBLB
mjfc0_si2293,lcFPBPwcULtISrJKiJzLHIcnrKLSByLlwcBSBacDUJcwLmLmchaIaFBFcFcLlwrwILuhIrIcFICDCDcCQLJKJLJSBgagabLtLlMnbLQHhuBcaeFacmrwDwJLMJtJM
mjfc0_sx133,HAHuTywLMiMrIywUzUBrLAMvCwDCDCDQvyEDywLDLtIrLAQISwrLSaBFcLzKz
mjfc0_sx223,HAHAHIQlcLhkhkcLhScLiMtKIrLhHBaLMQlwswLhBwDwLurIacLziziKiAyK
mjfc0_sx313,iMAMAKIacaLtHtHBgnQLNtLtSaFrCQDKMwDCSDcLhaBaLMzLHtcQtIaSIryLukarFaFBFBLBSLALCLC
mjfc0_sx403,rAuIrSarLhHIrLQLADcDtJMwJKJcwPcQaBaSaBFDBSBysyKiJLAkMAIrLzJKUDCwDCLhSBcFBFJUKUDlwUJUJU
mjfc0_sx43,lAlhncFBcLkhkBPByLHAwyLQHhBarIaBtIwDCwELiJLABPwLkmPDLD
mjsw0_si1010,HlwJFcLAaBacFLBwQlnLiJKJMcLSCFaBagnrQvQIyPwJlJcatvagrILDkwbnwDmcFcFJLAhHrICwDQLvhuysDLuAJbabgswJLMLJMJMyLkhuwy
mjsw0_si1640,vAvaecLkwsLCSBwDPDLzaBFByEDCwnegwcDCLC
mjsw0_si2270,lLMlMagcLAJLMklMwPwLJcDLMlMwyELkMcFSBcDUwLTyDTLuyFBCBLB
mjsw0_sx110,lwLhkhlnbnbnbnJLtSBSBswmDcBarIDwJLlJwJaBCQtUJLHlnbLAMKLAMArwrLHMtHIecaCDLChBFCDCLJ
mjsw0_sx20,KiKTyPSBaFSBaBaICPCLtUJtJtByJyPSBSBcDcFBFaBFDQvtvIrIrIaBUJ
mjsw0_sx200,AIbaBtLAwDLMtAtIFBcUcJLMlMkJaLHhHhBSBgabLHitcFCDCDCcLhByLziKiMrDrLKUJUJU
mjsw0_sx290,lwJLHrIrKAirwJzKLtHIwLMwLAkPBywDCtJtBSaICwLMwQtIrLHIrJLlHlnbnsnwbLMwQNLhHhagagbrgr
mjsw0_sx380,SBgLiMiAMinrLziMCcgwDmysLtKwrwJnbLzMLAkuybgnILChIwLziKLMHtLtLAHLDLkLMLtnLHw
mmdb1_si1625,vukyLCwyELJAMJLhyPDBcDELuAMcFcFLQtLtHIrLmLDLCLhB
mmdb1_si2255,vTyUJUJBaFaCQCDrIragcgagBcaLDLDkwbDbmabgsUJLMHAHMQHSHSaSFaIrLkwLhlhmnLuCrmIrPDBCcCQLCJUJUcLCLtLQNMtMwLtNLAMyEDLtMyLmPyBSBsbsyw
mmdb1_si995,DbnbnbnswLkMwtIrLDLkMcgwDJUJMwyUJUMrLklwULACByLANHBcLmBcLDCLuABSHBSnsnrnrFrcBymrLDLDTDwnbwnDLDCwUJIaFarIFcLkAuwDPcwcJLMAJLALMLkLwLvcLDLrDLD
mmdb1_sx185,MyLzwLhBagswDCDyLAarILmImIrIGsymymwaBFLQIrIFBacBaBaBUJUJUJ
mmdb1_sx275,AJMAJULAlMyLtQtHSaSIrIFcLCLDLhIsLICcnILwLAwnKICmDIrKJMLSBcmrvrvrbLbLrDLvLr
mmdb1_sx365,lwyLAMncDCcDCwLAMAMncwLMkMwPwUJtNMwLkMkwDELAaAaBaIrIrLmnbnbnLAkcDCLHhHSBSBwLHQtIrwrQLlMISyagbeaBeIarLUJUJUJ
mmdb1_sx5,lLiMKyTyPwUJLlHNlwDrPwLmlwDcBgBDysybybDbDPecacCDCDLr
mmdb1_sx95,TyLuABFaBcBDwcwUJUwLDCbDeFBwDLTtysmrwJUKiKbnLALAMIabcacLlDHhwyLtABcILQICcncLHLMbcbgbcbnFBUJUJUJU
mmdm2_si1452,HASHFBLiMIrywyLtLHIyPyUJUaFBFBLJcFQLQmwyIrIysLlmysyKwDELMbnbcJtHLtCcLHcLHAHFBLMtHIyvyvHvnwLhlhlwDLABASASGsLMJwLAJnbncbcJLtHtB
mmdm2_si1555,ltcglgwJLJCBlyLHAyPQHhSaSGsysyJwLStAwncDwLJMJMrLkwEwyr
mmdm2_si2082,vLAMTrLhSaGIFBswDEDCDCDLDInFBLATAusvbsyEyELsTyTyPyLDr
mmdm2_sx102,AJLhHcwKJtcBcFLMbJLJBtHAHSIaBILrJUzMtIrnJUJATPCPvHacbJULzPUJUJMtICECEBLAwLCDwcercLHLHIrLJLJLJUJUJ
mmdm2_sx12,HSBFCIacFLCPDCSrIryTyFBFBwcBy
mmdm2_sx192,JMJLMIavbLlLJrIrImCmCcFQtbKwDlwJKMAyTrPTr
mmdm2_sx282,lwLMIPwLUNJtJtJtrIyLtHtIrLuAIacacLMLAMHFCDCDwEDSwELSDIcnLkMIrDrULHMAPwLNJtJtJcFBFBaeBcBCF
mmdm2_sx372,HltbngbLlLlkhcagsngLuIncDCDCswLAJnwcDLJULABaSFGBSBysybnbLAHLAMIrCScacILMiJLJcnLmy
mmjr0_si1648,twTwPFsUcUwUtitJMtLIrFBywLCaIrLDLCLhCFcLMbeaBaBFBLAtLScwJtJMLAvAaSGgGsnmswnwLhkhwQmcQHtQhBFBaLMLABCULHvlclcwUJLHhHBgBGgsywnDtLtHIacDCDCDLMJ
mmjr0_si2166,SCBSBCBaFcBLAtAMLAJUJUJMLDIyUMvarILMHLJLJtJtBaBaBcCDCtSBFBFSaBacUJMJ
mmjr0_si2278,DCLkuAzTzysLMsLAKJKJMwDCLtCtMvtatagbrLAyMHvbracaDPyUJLMwPwcLhknLQMHICrICDCLDJ
mmjr0_sx118,HMcCLHtagrCDCDCDCBaFBQlwywDCDPDCLukurIrIyDywDwCDCJLJLsHwbvbnbFBaILzMzcLSLhBaFBFBFBLB
mmjr0_sx208,lLhChIaCLDJMJMJbncLHhtagcmlQlcLHAHaDLDLNtMkDLDwLlDlwDCDUMLAuIrnbnLiKiKJLMlMwDwJKiLMtMIswLuTyKJLJtJ
mmjr0_sx28,CLhknsDyQlQlnbngLuAIaFarILHtIrSFSacDCPDLkuAuAvTnaBaDCDcCQLQLAiwnbnJtJUJ
mmjr0_sx298,HAtcvgwgLvkmQIbcLlMcwDCacaLHtagnDmyKzTzwIyPyUKUJMUJLMltMnwncCDCLzKyTywFQrLziKMtIFaIrLrLKiLMLA
mmjr0_sx388,vrAvrIrIrIsrsmvwnsbnwDbgsDLMAJUJUJLlDSEDCLvgDbnIQIrcLhcLhrbrIrICrbwnLMAIrLALAHLHIrIrIrKIrLAiKMtMwDnwDLzKzKwUJtJtJtJ
mmwh0_si1089,HaIrIgvebgbLlLKiJltlwswDEDwULMtHISIrIyQlwDESrIrKJKJLlMnbwDEDLED
mmwh0_si1301,MuyDLEJUJLAwDEDtBaIrCDwDwCDLHlHBHIaSaIrLuDELHIryPwLzKLHlwLMtSByDwLHIrwUlwDLlnwnDwtQtQJbcbgbLHhcBLMwysy
mmwh0_si459,vzytIrcLlnrLHIrLHAIcFPrDUJUJzLAIrIbgbLAJBcQlcDcDJUJUJLlHhlcnUJUJUcLtJtBagwLMJcBFBFBCEDLQtIrLMAJLuhrICcLHaBvAvaBaJUJLHlHcmLzhBaBJLU
mmwh0_sx189,MwUKiLMAIrIgIswnwrQIytaBaBaISIBrBswPwLMwcCgbngLSaHaBcmBFnLAJU
mmwh0_sx279,iMLUKJLvLbLbAvbaBcBJUJUJwUwcLhHlcnFBcLMKyLMcCPSELSrLHSwlnaFaeaJBLJiJTwPLHrLQlQlwPwrKzwDCDwUJULDwFcBFLSlSwSIwNLltlwLyLy
mmwh0_sx369,HthacaLHvsywLHIrLChICwFQtQtArwPBCBwcQwDCrcCDyTrIBFBFBJUJU
mmwh0_sx9,SIrISIyTyPSaFBSBSPDwPSBIrIrFSBSBSBbgbnbgywyDyLy
mmwh0_sx99,lCDCDwLkMyQCBJgsmyPSwrwUJLhwsysUKJLHManaBacDQvBvBagarIrIrLMAwDyLKJKJUJU
mpdf0_si1542,lwtJtJMyLhHSDSBSarIrIaIacCysKPrPwUJUJUJLwuAwywDCDCLDaDacQlTyPwUwJLzMwUJKiKIyLHMAr
mpdf0_si2172,JLJLAMIswEFLtNtMtMLHlhyLuATuywbnwnCLkMDwUwcLHLHLHAuHcaFcBLlHhwDCLkhkbeacCDLQmvDwUJiJLKiKbnmFcwJLJ
mpdf0_si912,TyPCwsbwnCsUKzPrwJnFBFtJwnCDCwbLASASaIrIyPwFcFCbnLAtBaSaSaIrIr
mpdf0_sx102,JLJLHhHngLKMcFBFLJLMbJLAtHSFSaSIwIwUJUJUJwUJULtInUJLAzATyTyPyLvAHacJLzUwLzwUJUKzKtIcCDCLAwLDCDbLhHCIrKJKJUJLU
mpdf0_sx12,lSwPFLIaLhkwDPSwSswnrIrIcrcFsyTyTnFBSBFBFBSBFBSByEy
mpdf0_sx192,JLMIaDvbcbLJtrIrIaBamcQtMnbLKwDCPCDCDIwJKJKiyTyryr
mpdf0_sx282,lwLMPyLtMJLtrsrwLtIrmIuIbeacnbLMlMAwLAcaecFQCSBSBScCDCDrIaLzwPwUKJLMPtLtNtLtKMInFBSaFaea
mpdf0_sx372,HlhknLlHlMncabgsnwLuIbncCswLAJnwDLUJaFCsbnLtLMIrCcLziKJKJLlMnFncnLmIyEy
mrcs0_si1223,lwrIwsLwLuAcPFcwcLiMiJLtHIvbncCDCBgwgLAIbncCLhlhwLJLJUJ
mrcs0_si1853,lHlDncbJLlwlwywywyPwLlwswnwnDwtJtJwLAIrLukyDwDnwbDwLQlQwywLHMlMwDJLziKvswsyEDUyUzkwDwLHAvwrnwnDcJUJUJULULwLvwywvbnwDLDTwPSwcDUMUrIagwDLHM
mrcs0_si593,lClwLAuybBcDLkMvbLtJtlMlwmywULlMecagswyEDcDwLJUJUJtLtIyLMkM
mrcs0_sx143,lwcwUJlcbvbegecDLDlwcwLzwDwbLtIrUzLHuhuyTyPyPLuSBUJLAuyrwLlHybQJvQAHBFBFcFLA
mrcs0_sx233,vgagbFcSBnsgsybnwDLHDtIySBswsLCDyEDwUJlbsECDCDQULtNtCNlnbswECHCwyPC
mrcs0_sx323,HlcNtaBacLHAIrPQwbnDvlwLlMwncCEtIrcCSaIgDQCDwyECDcacDCDLkMJMvHagagvDvCcDCvBr
mrcs0_sx413,lMlMnbvbtLSLCDyUJLSymyKJKLCDkywvuBLHSBSGBwLULUJULAagartLCnbLMiMiLMzMKirJULArLkMAM
mrcs0_sx53,TLTuyLQlkwDwcwJwcCLHBLQhBFcFLAMwnbngsLmyPBwnrywLAvHwDLlkMvsyEDwUJMwcDCLChBEBDUJUJU
mreb0_si1375,aHtBatJMnrDUQLHMaeCFDwLDLJLKLtMIrnrbJwcDLHASBSByswDwsLuAswLMAwyJUJMKrnbrgDrIswEDEDbLhlHcnaFQwLMvAnbwDLKwDaBSaSaImywCFLKtKrwDCrLD
